,sentiment
1743,2
13544,2
22325,2
22744,1
22749,1
9239,2
2158,2
14358,1
8370,1
18266,1
21523,2
6951,2
15104,2
21622,1
1858,1
1034,1
20602,1
13416,2
2740,1
381,1
22641,1
15558,2
5687,2
2964,2
17031,2
3680,1
17827,2
15657,2
24685,2
14785,2
16397,1
21272,1
4016,2
6633,2
9282,2
21964,2
14173,2
6631,2
15345,1
7201,1
21663,2
4352,1
22289,2
3701,2
292,2
18051,2
7244,1
6852,2
6206,2
4435,2
17276,2
24784,1
11321,2
8254,2
4736,1
3830,1
19040,2
7433,1
8356,1
10986,2
17655,1
12622,2
8673,1
13334,2
12973,2
4587,1
12984,2
3593,2
12360,2
12779,2
12860,1
182,2
15520,1
9847,1
10118,1
4451,2
15839,1
13617,1
24002,1
2017,1
20204,2
5634,2
19572,1
11599,1
16064,2
16290,1
18981,1
23529,1
8098,1
23387,2
13207,1
13706,2
15404,2
22285,1
2245,1
9936,2
10766,2
18951,1
12445,2
13374,1
22245,1
13512,2
10629,1
20112,1
4449,1
10155,2
22017,1
11290,1
15711,2
13921,1
4984,2
4998,2
15297,2
12286,2
2678,2
125,2
15716,2
10842,2
13668,2
9492,2
6472,2
17391,2
4875,1
20346,2
9515,2
2198,1
24033,1
23307,1
17693,1
19283,1
9641,2
3991,2
6445,1
22649,2
3623,1
22475,2
18925,2
22551,1
6114,2
4930,2
21423,2
2928,1
7734,2
21796,1
24313,1
2815,2
14373,2
13186,1
17591,2
3272,2
16247,1
8111,2
13096,2
8400,1
15840,2
11447,2
22076,1
19102,2
3006,2
16850,1
14776,2
20482,1
18442,1
14205,1
4213,1
6104,2
5727,2
22348,2
15911,1
16599,2
11144,2
19035,2
3398,2
12309,1
11120,1
5116,1
16324,2
7914,1
15846,2
20156,1
19889,1
6535,1
10808,1
3445,2
22973,2
20798,2
11416,1
11782,1
17280,2
15575,2
12932,2
12047,1
16029,1
20659,1
7775,1
6590,2
509,1
22588,1
11749,2
7221,1
14165,2
16263,1
22953,2
21513,1
9755,1
22335,1
11864,2
10202,1
10934,2
2725,1
20239,2
19160,2
12376,2
14040,2
8542,2
18091,2
5943,2
13449,1
17417,2
19578,1
16497,1
16201,1
12602,1
1725,1
19625,2
11558,1
3164,2
12119,2
18695,1
13600,1
15325,1
83,1
7971,2
8245,2
18517,1
14821,2
22327,2
2161,2
18097,1
1775,1
10692,1
17746,2
18658,2
12210,2
14374,1
1641,1
18107,1
6523,1
4467,2
2364,2
2702,1
2327,1
4601,2
1144,1
2096,2
9987,2
1978,1
14956,1
20767,2
10880,1
11071,2
9925,1
13294,1
16783,2
21759,2
759,1
19979,1
14601,1
2106,2
8838,2
21645,1
21049,2
3463,2
23985,2
2014,1
2966,1
6001,1
19535,1
7240,2
5478,2
6390,2
11337,2
22214,1
21598,1
7887,2
2492,2
11788,1
21152,1
1011,1
10781,2
14312,1
1931,2
19505,1
22609,2
16895,1
8860,1
24580,1
14061,2
10860,1
407,1
18475,1
7771,1
18795,2
2079,2
8103,2
18597,2
23434,2
10020,2
22674,2
21932,1
17822,2
3257,1
10491,2
1371,1
23815,1
434,1
15978,1
6782,1
15270,2
15904,1
21116,2
21795,2
17878,2
14592,1
7489,1
4874,1
17523,2
12454,1
13822,1
5676,1
18654,1
703,2
1189,2
10377,2
23754,1
24241,1
6324,1
1537,1
12238,1
18578,2
6761,1
10451,1
20075,1
12356,2
24778,1
3189,2
4773,2
6050,2
6416,2
14130,1
14890,2
16173,2
22582,1
6591,1
19777,2
24288,1
8972,1
20104,2
5765,2
5391,1
3366,2
10196,1
22323,2
9533,2
18425,1
17775,1
13119,1
6563,2
16435,2
23618,1
15287,2
21104,2
13156,2
12221,1
5560,2
18296,2
11386,1
20603,1
13302,1
14762,2
15787,2
15173,1
2847,2
1688,1
20999,1
21364,2
20551,2
22762,2
13645,1
12486,1
23561,1
4645,1
11276,2
18203,2
18551,1
24150,1
9056,1
20087,1
16530,2
12334,2
20537,2
15393,2
16379,2
9543,2
16738,2
1886,1
2882,2
4873,2
19070,2
4792,2
15859,2
7384,1
15323,2
3911,1
16074,1
9212,1
19616,2
7460,1
1693,1
8683,2
13967,1
453,2
6696,2
18818,2
24538,1
16728,1
15229,2
23224,2
22692,2
4117,2
4227,2
24155,1
11737,2
20802,2
16024,2
18311,2
20532,2
16353,2
21854,2
18810,1
6705,2
206,2
10829,2
9774,1
10662,2
5761,1
22694,2
23961,1
23325,2
19972,1
15318,1
12968,1
21357,2
9920,2
1386,1
20986,2
4668,2
3494,2
23904,1
17979,2
10917,1
9870,1
12887,2
18811,2
5030,2
17622,1
23546,1
1949,2
16627,2
3136,1
12892,1
4533,2
301,1
22513,1
1590,1
14735,2
13780,1
18722,1
2338,1
15537,1
5131,1
11046,2
24290,2
18819,1
3621,1
4564,2
14684,1
3039,1
21806,1
19059,2
20936,1
12163,2
22007,1
2022,1
19895,1
238,2
2028,1
13496,2
18179,1
5685,1
170,2
16793,1
10148,1
22087,1
5460,2
7419,2
19795,1
15049,1
9525,2
13035,2
1645,1
701,1
21533,2
11716,2
344,2
10642,1
657,1
3349,1
21896,1
1584,2
9091,2
7868,1
19590,1
24100,1
9761,2
15499,2
8888,1
15889,1
24616,1
2453,2
21555,1
12372,1
17688,2
18975,1
9154,1
12182,2
4303,1
9322,2
1443,1
6383,2
6988,2
5290,1
12677,1
7981,2
19978,2
8116,1
23087,1
1742,2
19621,1
21062,1
23371,2
7118,2
9671,2
17712,2
10337,1
16711,2
6823,1
20197,2
22544,1
2400,2
17333,2
9415,2
8705,1
5784,2
9712,2
21566,2
19277,2
2765,2
22196,2
14460,1
24590,2
5760,1
8840,1
18162,2
1965,1
7814,2
12084,1
2940,1
12365,2
16233,2
12599,2
17410,1
9888,2
8118,2
17595,2
24502,2
13055,1
3878,2
6948,1
16482,1
2202,2
22908,1
16007,2
11816,1
24615,1
16398,2
8144,2
3566,2
3401,2
10366,2
15773,1
13015,2
11377,1
23236,1
7183,2
8338,1
13078,1
20980,2
17294,2
721,1
17769,1
1771,2
7164,1
3547,2
10780,1
22920,2
20657,2
4424,2
14137,2
12024,2
15360,1
5838,1
20464,1
2275,2
15340,1
2101,1
5433,2
4241,1
11477,1
7787,1
6798,2
5496,2
5648,1
20543,1
18673,2
3711,2
18326,2
1937,1
3040,2
1572,2
19853,1
16331,1
10935,2
14003,1
8380,1
3460,2
17644,2
14782,2
23032,2
6548,1
8901,2
7224,2
20176,2
21801,2
10549,1
23222,2
636,1
729,1
23288,1
19749,1
17476,1
17186,1
3402,1
11990,1
23438,1
5196,2
16533,2
13748,2
10862,2
13926,2
23060,2
1515,1
5319,1
18593,2
4559,2
23209,1
14288,2
14793,2
22687,2
16086,2
8394,1
6643,1
4306,1
11523,1
393,1
7652,1
7772,1
22179,2
3949,1
23228,2
681,2
19817,2
14126,2
24781,2
5060,1
669,2
16349,2
17266,2
1331,1
5797,1
10596,1
8288,2
2698,2
15063,1
18753,1
23751,1
19411,2
20993,2
23170,2
11979,1
21998,2
6812,1
14901,1
24382,2
5647,1
1758,2
1893,2
6710,1
21024,1
9594,2
4491,2
21199,1
18274,2
13376,1
11509,2
16982,2
15423,2
19596,2
4863,1
22047,1
7464,2
10615,1
13323,1
19007,2
17286,1
9726,1
21956,1
12558,2
2182,2
21490,1
5280,2
6641,2
15102,2
4682,1
13597,2
10920,2
14104,2
21556,2
6248,2
19274,2
5110,1
10573,2
10688,1
21974,2
23245,1
8771,2
2992,1
6585,2
13315,2
12211,2
8788,1
5052,1
13340,2
18180,2
9788,1
10086,2
23485,2
15181,2
19676,2
19951,1
21102,1
24380,2
14442,1
20334,2
1618,1
7860,2
16143,2
11437,1
12244,2
13818,1
11094,1
4392,1
24107,2
24389,1
16687,2
11604,2
416,2
972,2
14204,2
17459,2
2048,1
19377,2
10075,2
16019,1
17097,1
19217,1
11266,2
21814,1
17330,1
7055,2
19943,2
2344,1
13853,1
17930,1
18133,1
7623,2
1432,1
8141,2
5955,1
1468,1
19285,1
13943,1
23344,2
8139,1
11347,2
7448,2
11920,2
18376,2
18803,1
16302,1
23482,2
4619,2
24574,2
6330,1
21586,1
6243,2
15798,1
21103,2
9668,2
7671,1
13789,2
24479,1
10722,1
501,2
10746,1
12197,2
20811,1
16967,1
6684,2
18579,1
15174,1
6512,1
2340,2
16857,2
17639,2
13006,2
15368,1
11098,1
3001,1
17989,2
8244,1
9959,1
19680,2
16115,1
2710,2
20231,2
15413,2
3284,2
2206,2
11295,2
18760,2
9809,2
308,2
8207,2
15235,2
2460,2
20981,2
8524,1
9221,1
1402,2
21039,2
4461,2
9176,1
22809,2
18910,1
21894,2
18435,2
1680,1
11256,1
15311,2
9624,2
8273,1
3290,1
929,1
15221,1
1667,1
21741,1
24135,2
23989,2
13277,1
3145,2
24278,2
10839,2
16440,2
6043,1
13474,2
7889,1
21595,1
17275,2
12722,2
8414,1
3505,2
8247,2
3877,2
12579,1
5337,1
2547,1
3214,1
7189,1
4474,2
3071,2
2387,1
1721,2
15559,1
7957,1
6356,2
3332,1
7999,1
838,2
18187,2
20637,1
22563,1
5407,2
24244,2
8101,2
631,2
22738,2
11349,2
5638,2
16577,1
8185,1
24759,2
10445,2
11514,2
13108,2
7004,1
13293,2
16113,2
9810,2
22000,2
4941,2
8027,1
23825,2
16692,2
11500,2
14737,2
9410,2
4626,1
34,1
9912,2
11818,1
22378,2
19027,1
20647,1
15129,1
9616,1
7876,2
460,1
17019,1
16095,1
8056,1
15133,2
17933,2
9605,1
995,1
19312,2
23947,1
21191,1
4492,1
17240,2
15370,2
4720,1
9477,1
3817,1
20748,1
23107,1
6009,2
13630,2
6596,1
4292,2
6014,1
4199,2
11038,2
17390,1
2869,1
8599,1
5986,2
5914,1
16174,1
2828,1
5949,2
16059,2
6125,1
23327,1
10572,1
23515,2
8070,1
18229,1
22284,1
21124,1
6496,1
13383,2
19016,1
2448,2
559,2
4794,2
1759,1
5792,2
12022,1
10279,1
762,2
13942,2
11361,1
17370,2
11764,1
2996,1
15604,1
6849,1
4884,2
5529,1
21719,1
5533,1
5105,2
15908,1
23349,1
13507,1
3491,2
18793,1
21378,1
11480,2
18197,1
1276,2
16545,2
9844,2
24054,2
4588,1
16854,2
3615,1
13739,1
18649,2
8826,1
13025,1
12040,1
17263,2
4808,2
2578,1
17139,1
14870,2
16745,2
23448,2
4785,1
4319,2
3356,2
2640,1
18208,1
23923,2
24767,2
2865,2
585,1
22647,2
17029,2
23167,2
17965,1
8298,2
21090,2
8188,2
14885,2
7516,1
12457,2
7067,2
6815,2
18079,1
3033,2
11307,2
20446,1
20847,2
19237,1
243,2
22932,2
4322,1
5435,2
17553,2
589,2
3746,2
1471,2
92,1
5511,1
16674,2
6149,1
22437,1
7714,1
4629,1
13697,1
4276,2
23861,1
10855,2
15875,1
1207,2
13452,1
18699,2
7791,2
4037,1
15108,2
13882,1
21902,2
213,1
22535,2
16226,1
16395,2
11893,2
16625,2
9567,1
22466,1
22083,2
13526,2
7262,2
4633,2
4179,1
1223,1
2790,2
5750,2
1489,1
22691,1
18784,2
3919,2
20757,2
14211,2
10532,1
2446,2
14869,1
9137,2
20717,2
15648,2
19967,2
1032,2
15753,1
16767,1
22233,2
7148,2
18200,2
24548,2
22154,1
11519,2
21694,1
13201,2
9434,2
2427,1
12218,1
6425,1
2689,1
20088,2
12924,2
5195,1
4196,1
16246,2
6723,2
2274,2
1695,1
12473,1
17423,1
2479,2
3648,2
4855,2
13966,1
13728,2
11338,1
21936,2
10756,1
3950,2
5483,2
14994,2
13866,1
8477,1
6365,1
17093,1
5014,1
10065,1
11522,2
13664,2
10121,1
1880,1
7136,1
16913,1
17803,2
15670,2
6267,2
21805,2
22312,1
11989,2
20419,2
13786,2
24632,2
7924,1
578,1
2836,1
6687,1
11895,1
17000,2
24665,1
15155,2
15167,1
17510,2
6490,2
1049,2
488,2
16050,1
18263,2
497,2
15926,1
1876,1
3781,1
10171,2
18491,2
8334,2
4730,2
14207,2
6740,2
23697,2
23770,1
20961,2
23709,2
11318,2
16867,1
10431,1
1500,1
22539,2
5291,1
20507,2
15008,1
19461,1
7278,2
22406,2
22100,2
4712,2
20701,2
15744,1
20771,2
3904,1
5965,2
7862,1
5582,2
7646,2
22107,2
9158,1
13052,2
3193,1
3768,1
24365,2
22712,1
3526,2
13429,1
11565,1
20012,1
11354,2
19419,2
14079,1
15157,2
12648,2
1728,2
21607,2
20742,1
5689,1
17618,2
2613,2
17432,1
45,2
6584,1
14741,1
8797,2
2941,2
9308,1
15923,2
5918,2
11406,2
9138,2
10988,2
19961,2
4868,1
20773,2
21303,1
17813,2
840,1
17799,1
21068,2
11446,2
17714,2
22018,1
23481,1
13696,1
13221,2
14530,2
847,2
10330,1
1261,1
4372,2
5780,2
9174,1
16355,1
15838,2
24043,1
7372,1
24300,1
12306,2
9664,2
20663,2
14526,1
11464,2
20978,1
13671,1
2066,1
3412,2
11378,2
2773,2
23423,1
16017,2
8943,2
12498,2
1764,2
8026,2
22759,1
20461,1
19899,1
14912,2
14611,1
11235,2
5697,2
12412,2
18607,1
17319,1
19977,2
10716,1
20655,2
1038,2
21277,1
22481,2
12551,2
15924,1
17525,1
16483,2
23950,1
4141,2
17447,1
7665,2
4560,1
15512,2
3392,2
19207,1
12977,2
4763,2
7857,2
3588,2
13307,1
8279,1
10915,1
8057,1
16998,2
4997,1
3090,1
6023,2
22644,1
15206,2
9264,2
11125,2
3523,1
5892,1
6763,2
21605,1
8416,2
19921,1
10433,1
442,1
19174,1
16170,1
8821,2
20132,2
1408,1
50,1
7931,2
10498,2
9188,2
23030,1
19228,2
12171,1
21563,1
16328,1
18974,1
14836,2
17941,2
10261,1
24457,1
21275,2
21995,1
7374,1
3726,2
6618,1
15529,2
15595,1
22615,2
24744,1
5192,2
9408,1
6433,2
21761,2
20240,2
6155,1
11013,1
8969,1
5925,1
23958,2
23660,2
15562,2
14665,2
23193,1
12797,2
15272,1
368,1
10858,2
6115,2
19234,1
15795,2
22754,2
18022,2
15560,2
20615,2
16407,1
15353,2
19532,1
11068,1
5378,1
24158,2
12191,1
2417,1
20129,2
4726,2
5595,2
14492,2
3428,1
14149,2
8192,2
13059,2
23297,1
17435,2
3729,1
6347,1
9629,2
24733,1
2049,1
16169,2
5693,2
3507,2
24215,1
15769,1
19903,1
22291,1
24653,1
3226,1
9384,2
16725,2
15188,1
1298,2
12150,2
16742,1
7798,1
17865,1
3931,2
4500,1
8989,2
2459,1
10009,2
14715,1
16672,2
2097,1
5247,2
10854,1
11444,1
3983,2
14035,1
14,2
22645,1
16851,1
16989,2
11725,1
16120,1
23113,2
18049,1
24346,1
21429,2
427,2
15500,2
15266,1
20454,1
13299,1
23449,2
4513,2
16758,2
21730,1
13317,2
7598,2
6192,1
11937,2
16956,2
13469,2
2018,1
12816,2
7689,1
5621,1
22603,2
12314,2
5690,1
23073,1
1543,2
9604,1
21193,1
5311,1
18966,2
4835,1
2829,2
18638,2
914,1
16375,2
24280,2
7132,2
16122,1
2165,1
12124,2
16062,1
15262,2
4695,2
5121,1
17781,2
15169,1
13821,1
16239,2
20368,2
136,1
21047,2
2393,2
18140,1
15313,2
7601,2
21454,2
10238,2
24186,2
1868,2
14757,2
10479,2
19747,1
11965,1
9639,1
2293,2
2085,2
6078,1
3056,1
11123,1
6824,2
3821,2
2729,2
9596,1
13583,2
22657,1
11568,1
144,2
5880,2
23319,2
22392,1
8846,1
10710,2
629,2
8405,1
5374,2
14798,1
16459,1
12983,1
22330,1
12127,2
13566,2
3125,2
9659,1
3198,2
4583,2
24762,1
440,2
19626,2
16939,1
16736,1
4647,2
16388,2
8241,2
16826,2
12062,1
4143,2
9112,2
21748,2
12167,2
24015,1
7512,1
10430,1
6703,1
18553,2
18201,2
13837,2
12111,1
23755,2
12273,2
19213,2
1706,2
16310,1
7735,1
20966,2
3793,1
15570,1
20905,1
3920,2
19558,1
23006,2
7256,1
41,1
1303,1
3317,2
15239,1
12349,1
4070,1
12736,2
23518,1
1279,1
7728,2
21798,2
24489,2
2325,1
18887,1
19668,2
7824,1
10524,1
1410,2
24683,1
14874,2
14657,2
20398,1
1877,2
1365,2
12913,1
11825,1
20609,2
547,1
12011,2
17078,2
21483,1
16847,2
20894,1
14532,1
1139,2
22145,2
13122,1
513,2
6870,2
9855,1
11578,2
9376,1
796,1
13634,2
19525,1
18844,1
24790,2
7491,1
8383,2
20897,1
9561,1
1113,2
8198,2
4551,1
2065,2
6444,1
9917,2
16910,1
14652,1
23068,2
21176,2
6035,2
15183,2
21978,2
19898,1
21562,1
16288,2
5230,2
9298,1
18069,2
22383,2
12496,2
24562,2
6245,2
16619,2
3661,2
8931,1
19812,1
19974,1
2033,1
18348,1
24553,2
18898,1
9851,1
20053,2
17290,2
3748,2
22699,2
10015,1
19463,2
8462,1
22520,2
280,2
20371,2
4299,2
23540,1
20500,2
4522,2
24736,1
16954,2
11658,2
3205,2
7763,2
14893,1
13757,1
23268,1
21579,2
8357,2
12882,1
5447,1
10206,2
15597,1
7290,1
8679,1
23217,1
8933,1
11179,2
12367,2
15395,1
7509,1
13360,2
11465,2
2892,1
4936,1
9022,1
18571,1
10353,1
23568,2
858,1
883,2
17821,2
17934,2
4836,1
2474,2
19175,1
5482,2
21294,2
3346,2
24537,2
24209,1
24710,2
21025,2
68,2
23910,1
10801,1
21758,2
15932,1
15736,2
23649,1
13007,2
12311,1
21961,1
13347,1
12010,1
11776,1
7249,2
797,2
1570,2
20795,1
6500,1
5015,2
4145,2
10205,2
16564,1
7092,1
12757,1
11655,2
24547,2
11645,1
22472,1
9903,2
5175,1
14307,2
778,2
20667,1
19540,1
2918,1
17767,1
11067,1
15180,2
21690,2
5469,1
16033,2
14667,1
10843,2
18040,2
207,1
6578,2
24398,2
8842,1
7039,1
23677,1
17213,1
12302,1
22650,1
16354,1
23064,1
7273,2
3497,1
13976,1
15944,2
14351,1
24111,2
11192,2
6101,2
22538,1
13320,2
18495,1
19036,2
12995,2
7349,2
12029,2
15236,2
2188,2
21304,1
22274,2
4766,2
3249,2
15227,1
16584,2
21194,2
21486,1
2233,2
11699,2
15096,1
24119,1
16543,1
22708,1
2567,1
3846,2
15524,1
478,2
2465,1
22371,2
13988,1
9412,1
7498,2
3143,2
18885,2
16919,1
726,1
16548,1
12067,1
21013,2
20506,2
7041,2
23636,1
18692,1
24073,2
12909,1
18184,1
1668,2
7778,2
9775,2
15823,2
24385,2
5538,1
8558,2
7438,1
24176,2
20982,1
17797,1
8761,1
18877,2
8202,1
22336,2
13144,1
15445,1
14496,2
6601,1
16299,2
11547,2
21648,2
17723,1
21145,2
5058,2
19826,2
19523,2
18612,2
21474,2
14699,2
9201,2
23841,1
24595,2
14622,1
12424,1
5911,1
11417,1
16499,1
13072,1
10763,2
23132,1
19139,1
6571,1
3987,2
23510,2
20861,2
17325,2
2960,1
18783,1
538,2
5382,2
7932,2
20494,2
22954,1
8337,1
17731,1
23065,2
10429,2
22896,2
17124,1
24576,1
23009,2
8669,1
16495,2
17151,1
21146,2
8289,2
20201,2
8239,1
18295,2
13459,2
12595,2
12938,2
20086,2
14125,2
12549,1
19190,2
10702,2
14800,2
22265,1
8816,2
14336,2
10897,1
14969,1
269,1
793,1
20840,1
16153,2
13608,1
13133,2
10059,2
5086,1
1214,1
24081,2
10104,1
2278,2
15249,2
9317,1
546,1
925,1
4918,1
14674,2
24031,2
7569,1
10478,1
5363,2
10635,1
17117,2
15907,2
5629,2
9586,1
5244,1
6603,1
13841,2
14023,1
23650,1
18832,1
6911,1
15136,2
18617,1
2308,2
17945,2
15293,1
24118,1
17509,2
2897,2
11795,1
10230,1
21577,1
10660,1
15827,2
23783,1
8947,2
11607,1
8264,1
13457,2
1372,1
15011,1
16825,1
8142,2
12052,2
18629,1
22251,1
12843,2
21051,1
13394,2
20990,2
20440,1
20359,1
5101,2
6250,1
7560,2
22819,2
10948,2
9143,2
20019,2
14903,1
21121,2
20570,1
5162,1
1474,2
4702,2
22194,1
6376,1
23252,1
15539,2
24347,2
1757,1
20301,2
20959,1
1652,1
3166,2
10291,1
16422,1
21414,1
9127,1
7905,1
7085,1
6288,2
5318,2
22824,2
19001,2
17244,2
8900,2
5846,2
923,1
20747,1
6126,2
11485,2
7767,1
1574,1
9337,1
9791,1
2546,2
13640,2
810,1
2800,2
23377,1
11908,2
19029,2
20724,2
23004,2
8460,1
4710,2
12177,1
9553,1
10154,2
20809,1
8694,1
14140,2
1231,1
6328,2
14103,2
15582,2
8759,2
5494,2
20860,2
2599,2
21172,1
13625,1
11659,1
10978,2
22307,1
24622,1
300,2
23936,2
23782,1
3705,1
14580,2
22593,1
14981,2
23375,2
11170,2
12792,1
8992,1
22876,1
2769,2
2418,1
17406,1
23105,2
19766,1
1681,1
6262,2
10621,2
15998,2
620,1
13230,2
10302,1
6249,2
11983,2
17689,1
20572,1
12944,1
11533,2
7280,1
10064,2
981,2
150,2
1559,2
14053,2
2472,2
5408,2
11409,2
21765,1
15432,2
11907,1
2347,1
22053,2
7356,2
7484,2
13247,2
15847,1
19314,1
9741,2
20432,2
2025,1
6665,2
8458,1
7412,1
20574,1
13879,2
16176,1
18997,2
17949,2
6384,1
20804,1
24635,2
14250,2
9335,2
14792,1
14858,1
23724,1
9598,1
15398,2
17578,1
13662,2
11205,2
22790,1
3756,2
6553,2
9061,2
10288,2
7168,2
4992,2
12505,1
18891,1
10648,1
22859,2
12898,1
17201,2
7495,2
20557,2
10554,2
21720,2
11147,1
21306,1
17812,1
6468,1
22703,2
6942,1
22545,2
5183,1
8601,1
6567,2
23357,1
19611,2
15585,2
12891,1
22817,2
22579,1
6562,2
1746,2
11376,1
6404,2
20066,1
23346,1
17395,2
6181,2
18357,2
6068,1
9251,2
18362,1
22813,2
19838,1
13075,2
16446,2
13771,2
19548,1
6998,2
6174,2
342,2
22317,2
11506,2
11423,2
10142,2
6516,1
11800,2
21879,2
22940,2
17238,2
15788,2
1324,1
15960,2
11393,1
10273,2
11260,2
13980,1
17631,1
10881,2
11302,2
22396,1
13338,1
15441,1
4460,2
1494,1
19657,1
18573,2
23189,1
17233,2
17174,2
14887,1
19133,2
16976,1
8750,2
5667,1
1329,1
10157,2
23512,1
15158,2
20561,1
23688,1
6866,2
22913,2
4577,2
17547,1
22837,1
10083,1
13489,2
1283,2
6682,2
12093,2
6504,2
23648,1
17228,1
17931,1
3895,2
5861,2
6396,2
16848,2
23012,1
3369,2
13752,2
21718,2
12399,2
6388,1
5600,2
9695,1
8634,2
22260,1
9590,2
21347,1
11897,1
12848,1
19073,1
10811,1
13831,1
615,1
2887,2
15119,1
9627,2
17757,2
8878,2
14346,2
10497,1
1547,2
16774,2
398,2
14234,2
819,2
2523,1
1789,1
9421,1
19537,1
5465,2
18471,1
24513,2
17685,1
20460,1
1236,1
16285,1
11755,2
10914,1
8354,1
19947,2
5875,1
13039,2
21210,1
4620,2
10556,1
16268,1
13560,2
6789,1
18075,1
17293,2
5732,2
21934,2
20913,1
11598,2
9005,1
807,1
24592,1
5454,1
4246,1
6439,1
8471,1
23000,2
19628,2
2579,2
8628,2
4149,2
1786,1
15526,2
17190,1
3514,2
4131,2
19934,2
6800,2
1175,1
13169,1
1816,2
4776,1
12213,1
9171,2
3967,2
13581,2
17337,1
21820,1
14412,2
1050,1
333,2
24625,2
3816,2
11143,2
7854,2
13208,1
1088,1
9874,1
17893,2
17800,2
22416,1
13343,2
6269,2
2148,2
13296,2
4849,2
18646,1
23586,2
18297,2
577,1
10671,1
16049,1
23241,2
24688,2
10614,1
1846,1
22198,2
10390,1
13126,1
5190,1
11543,2
10153,2
21843,2
9653,1
3822,1
2369,2
13952,2
9390,1
12502,1
9205,1
10482,1
11503,2
21298,2
14497,2
8180,1
4425,2
21784,1
10265,1
13774,1
15568,2
18477,1
1776,1
9078,2
20594,2
2039,2
8528,1
11492,2
3449,2
4665,1
18978,1
11297,2
20825,1
9342,2
126,1
309,2
23095,1
7001,2
12133,2
7287,1
2424,1
2917,1
15693,2
24587,1
24772,2
12220,1
19963,2
19911,1
10463,1
20325,1
3650,2
10776,1
2059,2
1457,1
3172,2
1607,1
17978,2
17081,2
14267,1
6380,1
3549,1
11247,1
16888,1
7558,2
23182,1
17612,2
17762,2
9984,1
13287,2
15703,2
6359,1
10307,1
7592,1
1076,2
13252,2
19677,2
8516,2
19802,1
6554,2
4602,1
560,1
8182,2
23362,2
18587,2
12729,2
11718,1
15257,2
13488,2
12428,1
24646,1
23328,1
2316,2
9076,1
18077,2
7315,1
9498,1
2889,1
6237,1
8360,1
17910,2
14961,1
21839,2
21641,1
11249,1
14463,1
8952,2
7658,2
7742,2
4548,1
7299,2
16511,2
12713,2
22530,2
13232,2
21318,1
24063,1
22444,2
17147,2
21269,1
11667,2
9222,2
9565,2
21048,2
19352,2
16468,2
23285,1
22006,2
16317,2
13708,1
7046,2
15452,2
13550,1
22553,2
17539,2
15364,2
23700,1
22038,1
12435,1
6511,2
5673,2
10949,1
12879,2
6982,2
10607,1
16632,2
15052,1
3569,2
6619,2
2929,2
5888,1
19709,1
18412,2
1352,2
21426,2
12755,1
8483,1
21813,2
8572,2
10216,1
15752,1
1685,2
24481,1
6278,1
1663,2
18831,2
8170,2
17398,1
4762,1
15665,1
19317,2
14813,1
2910,2
7264,2
6612,2
7327,2
4377,1
18372,1
24206,1
1794,1
13545,1
6106,2
17480,1
22080,1
704,1
11029,2
18356,1
808,1
14283,1
21922,1
1426,1
22909,1
14075,2
22224,1
12600,2
22794,2
10841,1
24476,1
15115,1
18141,1
5456,1
4307,2
20444,2
1762,1
21634,1
1080,2
19129,1
2628,1
14169,2
12708,1
10050,2
4243,1
11840,1
9945,2
22683,1
10190,1
5800,1
6806,1
18948,1
20386,1
19131,1
18118,2
22743,1
23274,2
1381,2
7061,1
9472,2
4266,2
16031,2
8998,2
7730,1
1532,2
19024,2
9003,1
19443,1
6302,1
5656,1
2371,2
19387,2
2095,1
20372,1
5462,1
24331,1
10093,1
11727,1
11214,1
17245,1
8530,2
21867,2
5798,1
23792,1
2163,2
6845,2
11236,2
18330,1
774,2
16509,1
250,2
16869,1
3888,1
3755,1
1051,1
9395,2
6228,1
11941,1
11137,1
2145,2
5136,2
6587,2
8758,2
17409,2
23810,1
22761,2
12509,2
14257,2
3848,2
15322,1
24464,1
23527,1
17785,2
10809,2
20661,1
19597,2
9313,1
16963,1
23265,2
3264,1
21880,2
18448,2
21799,1
2312,1
18962,1
16480,2
15514,1
16415,1
8502,1
15017,1
18213,2
19362,2
23384,2
10581,1
20648,1
4623,2
224,1
20550,2
22044,1
22262,2
19718,2
18305,2
10717,1
23756,2
24156,1
7133,1
14390,1
13093,1
2435,2
21415,2
15523,1
10772,1
9025,1
14952,1
8033,1
2970,2
12305,2
6716,2
23083,2
3532,1
22972,1
5668,2
21976,1
907,1
4042,1
14582,2
10690,1
11642,2
10002,2
11575,2
7529,2
5452,2
18307,2
22376,2
13251,2
16974,2
20096,1
23630,1
17912,2
7354,1
3880,1
21957,2
3337,2
8258,1
14779,2
12121,2
13444,1
14088,1
340,2
22705,1
1345,1
14543,2
23764,1
3513,1
5255,2
5742,1
1901,1
18144,1
7016,2
17196,2
17894,1
23978,1
20191,1
23589,2
8916,1
20124,1
7081,1
11507,1
13536,1
23031,2
9956,2
19329,1
3658,2
23135,2
6683,1
2803,2
14308,2
9650,2
12621,1
14943,1
18988,2
21252,1
21591,2
5069,2
18409,1
9267,2
23859,2
22257,2
11595,1
19161,1
3618,1
7413,2
24339,1
10518,2
380,2
22680,2
18830,1
23148,1
18289,1
17116,2
15031,2
22671,2
13184,2
8495,1
8428,1
10437,2
18399,1
6255,1
9015,1
7223,1
6941,1
22461,2
19582,1
4005,2
2413,2
16321,2
74,1
